Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.6,0.2,0.7,0.10000000000000009,0.0,0.1894094924657624,0.6014166549854054,0.19034368000893812,0.01883017253989407,0.00021592309410475353,3.726321110617751e-07,1.720563738917119e-07,9.301594326686184e-07,4.4058782384722265e-09,5.54462626809542e-15
0.6,0.2,0.71,0.09000000000000008,0.0,0.18471691382086583,0.6124446197287762,0.18470207595145707,0.01813639049890088,0.00021549317724049765,1.6036024417411157e-07,8.03751636950005e-08,4.1316073224958814e-07,1.8877400989125284e-09,2.4884633816079297e-15
0.6,0.2,0.72,0.08000000000000007,0.0,0.17972577985643695,0.6234204828823022,0.17939389463465827,0.017459842626602502,0.0002150866787187337,2.94920499216915e-07,1.8087365775552055e-07,8.119855218513702e-07,4.795947991887552e-09,5.38638925311689e-15
0.6,0.2,0.73,0.07000000000000006,0.0,0.17465484294213715,0.6345264429245454,0.17405008228461333,0.01676863184870416,0.0002146714765119761,2.5246041189386157e-07,1.2482009973165604e-07,6.668873916145103e-07,2.1192509904462575e-09,3.572328428407029e-15
0.6,0.2,0.74,0.06000000000000005,0.0,0.16971485400425199,0.6458306451019993,0.1683681784713506,0.01608632242239812,0.00021423691721495823,1.4937993209499895e-07,1.2613315179800763e-07,4.6097293153406483e-07,4.157259796967111e-09,3.4703092637165575e-15
0.6,0.2,0.75,0.050000000000000044,0.0,0.1645919950630788,0.657218862933654,0.1628005081008743,0.015388633902392928,0.00021380279852058914,2.082603973481716e-07,9.748580540811975e-08,5.614411522742885e-07,5.046528827036453e-10,2.5807060668583587e-15
0.6,0.2,0.76,0.040000000000000036,0.0,0.15917766245571613,0.6685221979232382,0.15757821312792095,0.01472192649312475,0.00021339618559747085,1.7493083391531296e-07,1.2726533927062875e-07,5.356923131052787e-07,1.8920351513648543e-09,3.240606170931306e-15
0.6,0.2,0.77,0.030000000000000027,0.0,0.15384668152495415,0.6801003167631678,0.15202756692346858,0.014025434788409258,0.00021295931830972564,1.8298216826066054e-07,1.3680016648804779e-07,5.711405602251437e-07,2.0020802681942105e-09,3.3538240291910415e-15
0.6,0.2,0.78,0.020000000000000018,0.0,0.14821916218307934,0.6915053169818369,0.14688160793964872,0.013393912895435015,0.00021256281690177373,1.0400449217995748e-07,8.716382180238887e-08,3.383325849258796e-07,1.5310762694908068e-09,2.0588795671496114e-15
0.6,0.2,0.79,0.010000000000000009,0.0,0.14268210638551365,0.7033069670557823,0.14132044557437168,0.012690480984332364,0.0002121186551803786,1.8784757318838432e-07,1.6420961892159356e-07,6.361557827201192e-07,1.790174858813002e-09,3.7337048536751466e-15
0.6,0.2,0.8,0.0,0.0,0.1373050694973495,0.7153923612342954,0.13530037291687574,0.012002196351479474,0.00021164626102176433,9.02742972575143e-08,8.999507344615193e-08,3.194692182382848e-07,1.493177324632494e-09,1.970097332462065e-15
0.6,0.21,0.6,0.19000000000000006,0.0,0.23421813259947558,0.49684441693751413,0.24315670816414658,0.02578074229886367,0.00021993947420839363,2.613346983649541e-07,5.681108093644769e-08,5.027903806283449e-07,2.710353391339512e-09,2.783059256090316e-15
0.6,0.21,0.61,0.18000000000000005,0.0,0.23040341052819852,0.5070984503092915,0.23743116696969313,0.02506697219281697,0.0002195111393201843,3.8313468477746233e-07,1.0082449471507524e-07,7.624060350357762e-07,4.739174548896595e-09,4.7228841740512946e-15
0.6,0.21,0.62,0.17000000000000004,0.0,0.22602378370515255,0.5172170643082556,0.23238345122427245,0.024375700762319385,0.0002191276538603167,3.310154812663649e-07,6.576868692849425e-08,6.501711608345182e-07,9.494280036885153e-10,2.951461153030389e-15
0.6,0.21,0.63,0.16000000000000003,0.0,0.22191407811898212,0.5275365082457585,0.22686409145126002,0.023685322183999456,0.00021871661707216698,2.276601894558373e-07,6.623044181033836e-08,4.709636715513634e-07,2.875669037272468e-09,2.8475972581573216e-15
0.6,0.21,0.64,0.15000000000000002,0.0,0.21740593421097767,0.537814738981965,0.22178913225774335,0.02299019454931392,0.00021832899032636668,2.2903472469438545e-07,7.66193632234225e-08,4.895044559392929e-07,4.7193345722072996e-09,3.1555849916669248e-15
0.6,0.21,0.65,0.14,0.0,0.21283687966678516,0.548188893578836,0.21668822977756047,0.02228599697681825,0.00021793618083945708,3.2475832858168826e-07,8.868610709719091e-08,6.885974597156441e-07,2.534042068745613e-09,3.506591135315211e-15
0.6,0.21,0.66,0.13,0.0,0.20855332903237328,0.5587625928412999,0.21108145609415918,0.021602622032167656,0.00021751847345362544,6.660145826958304e-07,2.3504592848520422e-07,1.495878662706255e-06,6.591823877533455e-09,8.905738053192443e-15
0.6,0.21,0.67,0.12,0.0,0.20362633950633974,0.5691350758074161,0.20629989935689333,0.020938685329350844,0.00021715384460947745,4.348814612879352e-07,1.4770382168861735e-07,9.84513516870157e-07,2.953466977536239e-09,5.376878293801867e-15
